Link,Cantitate,Culoare,Pret Pachet,TVA,Pret Total cu TVA,Denumire Produs,Text Intaritor,Cod EAN,cod SKU,Cant Tot Kg
vopsea-poliesterica-metal,20 Kg,Negru,1342.20,255.02,1597.22,Pachet Email Poliesteric “Emex Estada” - Negru - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930703911,EMX-125-NS-4-20NG,25
vopsea-poliuretanica,4 Kg,Alb,301.41,57.27,358.68,Pachet Email Poliuretanic “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930703928,EMX-126-S-4-4AB,4.8
vopsea-poliuretanica,20 Kg,Alb,1358.32,258.08,1616.40,Pachet Email Poliuretanic “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930703935,EMX-126-S-4-20AB,24
vopsea-poliuretanica,4 Kg,Gri,292.30,55.54,347.84,Pachet Email Poliuretanic “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930703942,EMX-126-S-4-4GR,4.8
vopsea-poliuretanica,20 Kg,Gri,1318.72,250.56,1569.28,Pachet Email Poliuretanic “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930703959,EMX-126-S-4-20GR,24
vopsea-poliuretanica,4 Kg,Crem,287.84,54.69,342.53,Pachet Email Poliuretanic “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930703966,EMX-126-S-4-4CR,4.8
vopsea-poliuretanica,20 Kg,Crem,1299.32,246.87,1546.19,Pachet Email Poliuretanic “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930703973,EMX-126-S-4-20CR,24
vopsea-poliuretanica,4 Kg,Galben,302.19,57.42,359.61,Pachet Email Poliuretanic “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930703980,EMX-126-S-4-4GB,4.8
vopsea-poliuretanica,20 Kg,Galben,1361.72,258.73,1620.45,Pachet Email Poliuretanic “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930703997,EMX-126-S-4-20GB,24
vopsea-poliuretanica,4 Kg,Albastru,293.68,55.80,349.48,Pachet Email Poliuretanic “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930704000,EMX-126-S-4-4AL,4.8
vopsea-poliuretanica,20 Kg,Albastru,1324.72,251.70,1576.42,Pachet Email Poliuretanic “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930704017,EMX-126-S-4-20AL,24
vopsea-poliuretanica,4 Kg,Verde,309.42,58.79,368.21,Pachet Email Poliuretanic “Emex” - Verde - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930704024,EMX-126-S-4-4VD,4.8
vopsea-poliuretanica,20 Kg,Verde,1393.12,264.69,1657.81,Pachet Email Poliuretanic “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930704031,EMX-126-S-4-20VD,24
vopsea-poliuretanica,4 Kg,Rosu,307.44,58.41,365.85,Pachet Email Poliuretanic “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930704048,EMX-126-S-4-4RO,4.8
vopsea-poliuretanica,20 Kg,Rosu,1384.52,263.06,1647.58,Pachet Email Poliuretanic “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930704055,EMX-126-S-4-20RO,24
vopsea-poliuretanica,4 Kg,Maro,277.77,52.78,330.54,Pachet Email Poliuretanic “Emex” - Maro - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930704062,EMX-126-S-4-4MR,4.8
vopsea-poliuretanica,20 Kg,Maro,1255.52,238.55,1494.07,Pachet Email Poliuretanic “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930704079,EMX-126-S-4-20MR,24
vopsea-poliuretanica,4 Kg,Negru,274.32,52.12,326.44,Pachet Email Poliuretanic “Emex” - Negru - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930704086,EMX-126-S-4-4NG,4.8
vopsea-poliuretanica,20 Kg,Negru,1240.52,235.70,1476.22,Pachet Email Poliuretanic “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930704093,EMX-126-S-4-20NG,24
vopsea-clorcauciuc,4 Kg,Alb,163.02,30.97,194.00,Email Clorcauciuc “Emex” - Alb - Bid. 4 Kg,,5941930704109,EMX-114-S-4-5AB,4
vopsea-clorcauciuc,20 Kg,Alb,708.80,134.67,843.47,Email Clorcauciuc “Emex” - Alb - Bid. 20 Kg,,5941930704116,EMX-114-S-4-23AB,20
vopsea-clorcauciuc,4 Kg,Gri,164.91,31.33,196.24,Email Clorcauciuc “Emex” - Gri - Bid. 4 Kg,,5941930704123,EMX-114-S-4-5GR,4
vopsea-clorcauciuc,20 Kg,Gri,717.00,136.23,853.23,Email Clorcauciuc “Emex” - Gri - Bid. 20 Kg,,5941930704130,EMX-114-S-4-23GR,20
vopsea-clorcauciuc,4 Kg,Crem,160.95,30.58,191.54,Email Clorcauciuc “Emex” - Crem - Bid. 4 Kg,,5941930704147,EMX-114-S-4-5CR,4
vopsea-clorcauciuc,20 Kg,Crem,699.80,132.96,832.76,Email Clorcauciuc “Emex” - Crem - Bid. 20 Kg,,5941930704154,EMX-114-S-4-23CR,20
vopsea-clorcauciuc,4 Kg,Galben,175.40,33.33,208.72,Email Clorcauciuc “Emex” - Galben - Bid. 4 Kg,,5941930704161,EMX-114-S-4-5GB,4
vopsea-clorcauciuc,20 Kg,Galben,762.60,144.89,907.49,Email Clorcauciuc “Emex” - Galben - Bid. 20 Kg,,5941930704178,EMX-114-S-4-23GB,20
vopsea-clorcauciuc,4 Kg,Albastru,162.10,30.80,192.90,Email Clorcauciuc “Emex” - Albastru - Bid. 4 Kg,,5941930704185,EMX-114-S-4-5AL,4
vopsea-clorcauciuc,20 Kg,Albastru,704.80,133.91,838.71,Email Clorcauciuc “Emex” - Albastru - Bid. 20 Kg,,5941930704192,EMX-114-S-4-23AL,20
vopsea-clorcauciuc,4 Kg,Verde,182.11,34.60,216.72,Email Clorcauciuc “Emex” - Verde - Bid. 4 Kg,,5941930704208,EMX-114-S-4-5VD,4
vopsea-clorcauciuc,20 Kg,Verde,791.80,150.44,942.24,Email Clorcauciuc “Emex” - Verde - Bid. 20 Kg,,5941930704215,EMX-114-S-4-23VD,20
vopsea-clorcauciuc,4 Kg,Rosu,179.91,34.18,214.09,Email Clorcauciuc “Emex” - Rosu - Bid. 4 Kg,,5941930704222,EMX-114-S-4-5RO,4
vopsea-clorcauciuc,20 Kg,Rosu,782.20,148.62,930.82,Email Clorcauciuc “Emex” - Rosu - Bid. 20 Kg,,5941930704239,EMX-114-S-4-23RO,20
vopsea-clorcauciuc,4 Kg,Maro,151.43,28.77,180.20,Email Clorcauciuc “Emex” - Maro - Bid. 4 Kg,,5941930704246,EMX-114-S-4-5MR,4
vopsea-clorcauciuc,20 Kg,Maro,658.40,125.10,783.50,Email Clorcauciuc “Emex” - Maro - Bid. 20 Kg,,5941930704253,EMX-114-S-4-23MR,20
vopsea-clorcauciuc,4 Kg,Negru,153.41,29.15,182.56,Email Clorcauciuc “Emex” - Negru - Bid. 4 Kg,,5941930704260,EMX-114-S-4-5NG,4
vopsea-clorcauciuc,20 Kg,Negru,667.00,126.73,793.73,Email Clorcauciuc “Emex” - Negru - Bid. 20 Kg,,5941930704277,EMX-114-S-4-23NG,20
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Alb,266.28,50.59,316.88,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Alb - Bid. 5 Kg,,5941930704284,EMX-127-NS-4-5AB,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Alb,1065.13,202.37,1267.50,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Alb - Bid. 23 Kg,,5941930704291,EMX-127-NS-4-23AB,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Gri,262.83,49.94,312.77,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Gri - Bid. 5 Kg,,5941930704307,EMX-127-NS-4-5GR,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Gri,1051.33,199.75,1251.08,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Gri - Bid. 23 Kg,,5941930704314,EMX-127-NS-4-23GR,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Crem,257.54,48.93,306.48,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Crem - Bid. 5 Kg,,5941930704321,EMX-127-NS-4-5CR,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Crem,1030.17,195.73,1225.90,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Crem - Bid. 23 Kg,,5941930704338,EMX-127-NS-4-23CR,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Galben,278.01,52.82,330.83,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Galben - Bid. 5 Kg,,5941930704345,EMX-127-NS-4-5GB,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Galben,1112.05,211.29,1323.34,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Galben - Bid. 23 Kg,,5941930704352,EMX-127-NS-4-23GB,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Albastru,265.31,50.41,315.71,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Albastru - Bid. 5 Kg,,5941930704369,EMX-127-NS-4-5AL,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Albastru,1061.22,201.63,1262.85,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Albastru - Bid. 23 Kg,,5941930704376,EMX-127-NS-4-23AL,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Verde,287.04,54.54,341.58,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Verde - Bid. 5 Kg,,5941930704383,EMX-127-NS-4-5VD,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Verde,1148.16,218.15,1366.31,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Verde - Bid. 23 Kg,,5941930704390,EMX-127-NS-4-23VD,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Rosu,281.46,53.48,334.94,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Rosu - Bid. 5 Kg,,5941930704406,EMX-127-NS-4-5RO,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Rosu,1125.85,213.91,1339.76,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Rosu - Bid. 23 Kg,,5941930704413,EMX-127-NS-4-23RO,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Maro,246.10,46.76,292.86,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Maro - Bid. 5 Kg,,5941930704420,EMX-127-NS-4-5MR,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Maro,984.40,187.04,1171.44,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Maro - Bid. 23 Kg,,5941930704437,EMX-127-NS-4-23MR,23
vopsea-epoxidica-monocomponenta-epoxi-ester,5 Kg,Negru,244.43,46.44,290.87,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Negru - Bid. 5 Kg,,5941930704444,EMX-127-NS-4-5NG,5
vopsea-epoxidica-monocomponenta-epoxi-ester,23 Kg,Negru,977.73,185.77,1163.50,Vopsea Epoxidica Monocomponenta Epoxi-Ester “Emex Esine” - Negru - Bid. 23 Kg,,5941930704451,EMX-127-NS-4-23NG,23
poliuretanica-yachturi-ambarcatiuni,4 Kg,Alb,313.28,59.52,372.80,Pachet Vopsea Poliuretanica de Yachturi “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930704468,EMX-090-S-4-4AB,4.8
poliuretanica-yachturi-ambarcatiuni,20 Kg,Alb,1409.92,267.88,1677.80,Pachet Vopsea Poliuretanica de Yachturi “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930704475,EMX-090-S-4-20AB,24
poliuretanica-yachturi-ambarcatiuni,4 Kg,Albastru,307.76,58.47,366.23,Pachet Vopsea Poliuretanica de Yachturi “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930704482,EMX-090-S-4-4AL,4.8
poliuretanica-yachturi-ambarcatiuni,20 Kg,Albastru,1385.92,263.32,1649.24,Pachet Vopsea Poliuretanica de Yachturi “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930704499,EMX-090-S-4-20AL,24
lac-poliuretanic-protectie-radiatii,3 Kg,Transparent,294.58,55.97,350.55,Pachet Lac Poliuretanic “Emex UV Shield” - Transparent - Bid. 3 Kg + Intaritor - Bid. 0.9 Kg,+ Bid. 0.90 Kg Intaritor,5941930704505,EMX-063-S-4-3TR,3.9
lac-poliuretanic-protectie-radiatii,16 Kg,Transparent,1423.58,270.48,1694.06,Pachet Lac Poliuretanic “Emex UV Shield” - Transparent - Bid. 16 Kg + Intaritor - Bid. 4.8 Kg,+ Bid. 4.80 Kg Intaritor,5941930704512,EMX-063-S-4-16TR,20.8
vopsea-intermediara-epoxy-poliamidica-cu-micaceu,6 Kg,Gri,332.83,63.24,396.07,Pachet Vopsea Intermediara Epoxy-Poliamidica “Emex Spark” - Gri - Bid 6 Kg + Intaritor Bid.0.84 Kg,+ Bid. 0.84 Kg Intaritor ,5941930704529,EMX-164-NS-4-6GR,6.84
vopsea-intermediara-epoxy-poliamidica-cu-micaceu,30 Kg,Gri,1471.20,279.53,1750.73,Pachet Vopsea IntermediaraEpoxy-Poliamidica “Emex Spark” - Gri - Bid 30 Kg + Intaritor Bid.4.20 Kg,+ Bid. 4.20 Kg Intaritor ,5941930704536,EMX-164-NS-4-30GR,34.2
vopsea-intermediara-epoxy-poliamidica-cu-micaceu,6 Kg,Rosu-Oxid,328.21,62.36,390.57,Pachet Vopsea IntermediaraEpoxy-Poliamidica “Emex Spark” - Rosu-Oxid - Bid 6 Kg + Intaritor Bid.0.84 Kg,+ Bid. 0.84 Kg Intaritor ,5941930704543,EMX-164-NS-4-6RO,6.84
vopsea-intermediara-epoxy-poliamidica-cu-micaceu,30 Kg,Rosu-Oxid,1451.10,275.71,1726.81,Pachet Vopsea IntermediaraEpoxy-Poliamidica “Emex Spark” - Rosu-Oxid - Bid 30 Kg + Intaritor Bid.4.20 Kg,+ Bid. 4.20 Kg Intaritor ,5941930704550,EMX-164-NS-4-30RO,34.2
vopsea-intermediara-epoxy-poliamidica-cu-micaceu,6 Kg,Negru,330.00,62.70,392.70,Pachet Vopsea IntermediaraEpoxy-Poliamidica “Emex Spark” - Negru - Bid 6 Kg + Intaritor Bid.0.84 Kg,+ Bid. 0.84 Kg Intaritor ,5941930704567,EMX-164-NS-4-6NG,6.84
vopsea-intermediara-epoxy-poliamidica-cu-micaceu,30 Kg,Negru,1458.90,277.19,1736.09,Pachet Vopsea IntermediaraEpoxy-Poliamidica “Emex Spark” - Negru - Bid 30 Kg + Intaritor Bid.4.20 Kg,+ Bid. 4.20 Kg Intaritor ,5941930704574,EMX-164-NS-4-30NG,34.2
vopsea-utilaje,5 Kg,Alb,195.33,37.11,232.44,Email Alchido-Melaminic “Emex” - Alb - Bid. 5 Kg,,5941930704581,EMX-134-S-4-5AB,5
vopsea-utilaje,23 Kg,Alb,781.31,148.45,929.76,Email Alchido-Melaminic “Emex” - Alb - Bid. 23 Kg,,5941930704598,EMX-134-S-4-23AB,23
vopsea-utilaje,5 Kg,Gri,191.88,36.46,228.33,Email Alchido-Melaminic “Emex” - Gri - Bid. 5 Kg,,5941930704604,EMX-134-S-4-5GR,5
vopsea-utilaje,23 Kg,Gri,767.51,145.83,913.34,Email Alchido-Melaminic “Emex” - Gri - Bid. 23 Kg,,5941930704611,EMX-134-S-4-23GR,23
vopsea-utilaje,5 Kg,Crem,191.53,36.39,227.92,Email Alchido-Melaminic “Emex” - Crem - Bid. 5 Kg,,5941930704628,EMX-134-S-4-5CR,5
vopsea-utilaje,23 Kg,Crem,766.13,145.56,911.69,Email Alchido-Melaminic “Emex” - Crem - Bid. 23 Kg,,5941930704635,EMX-134-S-4-23CR,23
vopsea-utilaje,5 Kg,Galben,206.71,39.28,245.99,Email Alchido-Melaminic “Emex” - Galben - Bid. 5 Kg,,5941930704642,EMX-134-S-4-5GB,5
vopsea-utilaje,23 Kg,Galben,826.85,157.10,983.95,Email Alchido-Melaminic “Emex” - Galben - Bid. 23 Kg,,5941930704659,EMX-134-S-4-23GB,23
vopsea-utilaje,5 Kg,Albastru,193.89,36.84,230.73,Email Alchido-Melaminic “Emex” - Albastru - Bid. 5 Kg,,5941930704666,EMX-134-S-4-5AL,5
vopsea-utilaje,23 Kg,Albastru,775.56,147.36,922.92,Email Alchido-Melaminic “Emex” - Albastru - Bid. 23 Kg,,5941930704673,EMX-134-S-4-23AL,23
vopsea-utilaje,5 Kg,Verde,215.22,40.89,256.11,Email Alchido-Melaminic “Emex” - Verde - Bid. 5 Kg,,5941930704680,EMX-134-S-4-5VD,5
vopsea-utilaje,23 Kg,Verde,860.89,163.57,1024.46,Email Alchido-Melaminic “Emex” - Verde - Bid. 23 Kg,,5941930704697,EMX-134-S-4-23VD,23
vopsea-utilaje,5 Kg,Rosu,210.39,39.97,250.37,Email Alchido-Melaminic “Emex” - Rosu - Bid. 5 Kg,,5941930704703,EMX-134-S-4-5RO,5
vopsea-utilaje,23 Kg,Rosu,841.57,159.90,1001.47,Email Alchido-Melaminic “Emex” - Rosu - Bid. 23 Kg,,5941930704710,EMX-134-S-4-23RO,23
vopsea-utilaje,5 Kg,Maro,175.15,33.28,208.42,Email Alchido-Melaminic “Emex” - Maro - Bid. 5 Kg,,5941930704727,EMX-134-S-4-5MR,5
vopsea-utilaje,23 Kg,Maro,700.58,133.11,833.69,Email Alchido-Melaminic “Emex” - Maro - Bid. 23 Kg,,5941930704734,EMX-134-S-4-23MR,23
vopsea-utilaje,5 Kg,Negru,173.71,33.00,206.71,Email Alchido-Melaminic “Emex” - Negru - Bid. 5 Kg,,5941930704741,EMX-134-S-4-5NG,5
vopsea-utilaje,23 Kg,Negru,694.83,132.02,826.85,Email Alchido-Melaminic “Emex” - Negru - Bid. 23 Kg,,5941930704758,EMX-134-S-4-23NG,23
lovitura-de-ciocan,4 Kg,Argintiu,175.17,33.28,208.45,Email Lovitura de Ciocan “Emex” - Argintiu - Bid. 4 Kg,,5941930704765,EMX-078-S-4-4AG,4
lovitura-de-ciocan,20 Kg,Argintiu,761.60,144.70,906.30,Email Lovitura de Ciocan “Emex” - Argintiu - Bid. 20 Kg,,5941930704772,EMX-078-S-4-20AG,20
lovitura-de-ciocan,4 Kg,Auriu,254.47,48.35,302.82,Email Lovitura de Ciocan “Emex” - Auriu - Bid. 4 Kg,,5941930704789,EMX-078-S-4-4AR,4
lovitura-de-ciocan,20 Kg,Auriu,1106.40,210.22,1316.62,Email Lovitura de Ciocan “Emex” - Auriu - Bid. 20 Kg,,5941930704796,EMX-078-S-4-20AR,20
lovitura-de-ciocan,4 Kg,Albastru,177.51,33.73,211.24,Email Lovitura de Ciocan “Emex” - Albastru - Bid. 4 Kg,,5941930704802,EMX-078-S-4-4AL,4
lovitura-de-ciocan,20 Kg,Albastru,771.80,146.64,918.44,Email Lovitura de Ciocan “Emex” - Albastru - Bid. 20 Kg,,5941930704819,EMX-078-S-4-20AL,20
lovitura-de-ciocan,4 Kg,Verde,177.51,33.73,211.24,Email Lovitura de Ciocan “Emex” - Verde - Bid. 4 Kg,,5941930704826,EMX-078-S-4-4VD,4
lovitura-de-ciocan,20 Kg,Verde,771.80,146.64,918.44,Email Lovitura de Ciocan “Emex” - Verde - Bid. 20 Kg,,5941930704833,EMX-078-S-4-20VD,20
lovitura-de-ciocan,4 Kg,Maro,163.44,31.05,194.49,Email Lovitura de Ciocan “Emex” - Maro - Bid. 4 Kg,,5941930704840,EMX-078-S-4-4MR,4
lovitura-de-ciocan,20 Kg,Maro,710.60,135.01,845.61,Email Lovitura de Ciocan “Emex” - Maro - Bid. 20 Kg,,5941930704857,EMX-078-S-4-20MR,20
lovitura-de-ciocan,4 Kg,Negru,169.00,32.11,201.11,Email Lovitura de Ciocan “Emex” - Negru - Bid. 4 Kg,,5941930704864,EMX-078-S-4-4NG,4
lovitura-de-ciocan,20 Kg,Negru,734.80,139.61,874.41,Email Lovitura de Ciocan “Emex” - Negru - Bid. 20 Kg,,5941930704871,EMX-078-S-4-20NG,20
vopsea-termorezistenta-siliconica,4 Kg,Argintiu,440.91,83.77,524.68,Vopsea Siliconica Termorezistenta “Emex TRS 700” - Argintiu - Bid. 4 Kg,,5941930704888,EMX-131-S-4-4AG,4
vopsea-termorezistenta-siliconica,20 Kg,Argintiu,1917.00,364.23,2281.23,Vopsea Siliconica Termorezistenta “Emex TRS 700” - Argintiu - Bid. 20 Kg,,5941930704895,EMX-131-S-4-20AG,20
vopsea-termorezistenta-siliconica,4 Kg,Negru,429.41,81.59,511.00,Vopsea Siliconica Termorezistenta “Emex TRS 700” - Negru - Bid. 4 Kg,,5941930704901,EMX-131-S-4-4NG,4
vopsea-termorezistenta-siliconica,20 Kg,Negru,1867.00,354.73,2221.73,Vopsea Siliconica Termorezistenta “Emex TRS 700” - Negru - Bid. 20 Kg,,5941930704918,EMX-131-S-4-20NG,20
vopsea-metalizata-acrilica,4 Kg,Argintiu,199.04,37.82,236.86,Vopsea Metalizata Acrilica “Emex” - Argintiu - Bid. 4 Kg,,5941930704925,EMX-124-NS-4-4AG,4
vopsea-metalizata-acrilica,20 Kg,Argintiu,865.40,164.43,1029.83,Vopsea Metalizata Acrilica “Emex” - Argintiu - Bid. 20 Kg,,5941930704932,EMX-124-NS-4-20AG,20
vopsea-metalizata-acrilica,4 Kg,Auriu,320.11,60.82,380.94,Vopsea Metalizata Acrilica “Emex” - Auriu - Bid. 4 Kg,,5941930704949,EMX-124-NS-4-4AR,4
vopsea-metalizata-acrilica,20 Kg,Auriu,1391.80,264.44,1656.24,Vopsea Metalizata Acrilica “Emex” - Auriu - Bid. 20 Kg,,5941930704956,EMX-124-NS-4-20AR,20
lac-protectie-metal-aluminiu,4 Kg,Transparent,200.61,38.12,238.72,Lac protectie metal “Emex Bliss” - Transparent - Bid. 4 Kg,,5941930704963,EMX-166-NS-4-4TR,4
lac-protectie-metal-aluminiu,20 Kg,Transparent,872.20,165.72,1037.92,Lac protectie metal “Emex Bliss” - Transparent - Bid. 20 Kg,,5941930704970,EMX-166-NS-4-20TR,20
convertor-rugina,1 Kg,Negru,93.79,17.82,111.61,Convertor de Rugina “Emex Oxifer” - Bid. 1 Kg,,5941930704987,EMX-015-NS-4-1OX,1
convertor-rugina,3 Kg,Negru,244.68,46.49,291.17,Convertor de Rugina “Emex Oxifer” - Bid. 3 Kg,,5941930704994,EMX-015-NS-4-3OX,3
vopsea-poliuretanica-mobila,4 Kg,Alb,323.49,61.46,384.96,Pachet Vopsea Poliuretanica de Mobila “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930705007,EMX-128-S-4-4AB,4.8
vopsea-poliuretanica-mobila,20 Kg,Alb,1454.32,276.32,1730.64,Pachet Vopsea Poliuretanica de Mobila “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930705014,EMX-128-S-4-20AB,24
vopsea-poliuretanica-mobila,4 Kg,Gri,314.84,59.82,374.66,Pachet Vopsea Poliuretanica de Mobila “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930705021,EMX-128-S-4-4GR,4.8
vopsea-poliuretanica-mobila,20 Kg,Gri,1416.72,269.18,1685.90,Pachet Vopsea Poliuretanica de Mobila “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930705038,EMX-128-S-4-20GR,24
vopsea-poliuretanica-mobila,4 Kg,Crem,315.12,59.87,374.99,Pachet Vopsea Poliuretanica de Mobila “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930705045,EMX-128-S-4-4CR,4.8
vopsea-poliuretanica-mobila,20 Kg,Crem,1417.92,269.40,1687.32,Pachet Vopsea Poliuretanica de Mobila “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930705052,EMX-128-S-4-20CR,24
vopsea-poliuretanica-mobila,4 Kg,Galben,328.32,62.38,390.70,Pachet Vopsea Poliuretanica de Mobila “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930705069,EMX-128-S-4-4GB,4.8
vopsea-poliuretanica-mobila,20 Kg,Galben,1475.32,280.31,1755.63,Pachet Vopsea Poliuretanica de Mobila “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930705076,EMX-128-S-4-20GB,24
vopsea-poliuretanica-mobila,4 Kg,Albastru,317.65,60.35,378.00,Pachet Vopsea Poliuretanica de Mobila “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930705083,EMX-128-S-4-4AL,4.8
vopsea-poliuretanica-mobila,20 Kg,Albastru,1428.92,271.49,1700.41,Pachet Vopsea Poliuretanica de Mobila “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930705090,EMX-128-S-4-20AL,24
vopsea-poliuretanica-mobila,4 Kg,Verde,335.36,63.72,399.08,Pachet Vopsea Poliuretanica de Mobila “Emex” - Verde - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930705106,EMX-128-S-4-4VD,4.8
vopsea-poliuretanica-mobila,20 Kg,Verde,1505.92,286.12,1792.04,Pachet Vopsea Poliuretanica de Mobila “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930705113,EMX-128-S-4-20VD,24
